 Step   rOH   Energy
3829      3.33129460    0.14419269E+00
3830      3.33179460    0.14422912E+00
3831      3.33229460    0.14426553E+00
3832      3.33279460    0.14430193E+00
3833      3.33329460    0.14433831E+00
3834      3.33379460    0.14437467E+00
3835      3.33429460    0.14441101E+00
3836      3.33479460    0.14444734E+00
3837      3.33529460    0.14448365E+00
3838      3.33579460    0.14451994E+00
3839      3.33629460    0.14455621E+00
3840      3.33679460    0.14459247E+00
3841      3.33729460    0.14462871E+00
3842      3.33779460    0.14466493E+00
3843      3.33829460    0.14470114E+00
3844      3.33879460    0.14473733E+00
3845      3.33929460    0.14477350E+00
3846      3.33979460    0.14480965E+00
3847      3.34029460    0.14484579E+00
3848      3.34079460    0.14488191E+00
3849      3.34129460    0.14491801E+00
3850      3.34179460    0.14495409E+00
3851      3.34229460    0.14499016E+00
3852      3.34279460    0.14502621E+00
3853      3.34329460    0.14506224E+00
3854      3.34379460    0.14509825E+00
3855      3.34429460    0.14513425E+00
3856      3.34479460    0.14517023E+00
3857      3.34529460    0.14520619E+00
3858      3.34579460    0.14524214E+00
3859      3.34629460    0.14527807E+00
3860      3.34679460    0.14531398E+00
3861      3.34729460    0.14534987E+00
3862      3.34779460    0.14538575E+00
3863      3.34829460    0.14542161E+00
3864      3.34879460    0.14545745E+00
3865      3.34929460    0.14549327E+00
3866      3.34979460    0.14552908E+00
3867      3.35029460    0.14556487E+00
3868      3.35079460    0.14560064E+00
3869      3.35129460    0.14563639E+00
3870      3.35179460    0.14567213E+00
3871      3.35229460    0.14570785E+00
3872      3.35279460    0.14574355E+00
3873      3.35329460    0.14577924E+00
3874      3.35379460    0.14581491E+00
3875      3.35429460    0.14585056E+00
3876      3.35479460    0.14588619E+00
3877      3.35529460    0.14592181E+00
3878      3.35579460    0.14595741E+00
3879      3.35629460    0.14599299E+00
3880      3.35679460    0.14602855E+00
3881      3.35729460    0.14606410E+00
3882      3.35779460    0.14609963E+00
3883      3.35829460    0.14613514E+00
3884      3.35879460    0.14617063E+00
3885      3.35929460    0.14620611E+00
3886      3.35979460    0.14624157E+00
3887      3.36029460    0.14627701E+00
3888      3.36079460    0.14631244E+00
3889      3.36129460    0.14634785E+00
3890      3.36179460    0.14638324E+00
3891      3.36229460    0.14641861E+00
3892      3.36279460    0.14645397E+00
3893      3.36329460    0.14648930E+00
3894      3.36379460    0.14652463E+00
3895      3.36429460    0.14655993E+00
3896      3.36479460    0.14659522E+00
3897      3.36529460    0.14663048E+00
3898      3.36579460    0.14666574E+00
3899      3.36629460    0.14670097E+00
3900      3.36679460    0.14673619E+00
3901      3.36729460    0.14677139E+00
3902      3.36779460    0.14680657E+00
3903      3.36829460    0.14684173E+00
3904      3.36879460    0.14687688E+00
3905      3.36929460    0.14691201E+00
3906      3.36979460    0.14694713E+00
3907      3.37029460    0.14698222E+00
3908      3.37079460    0.14701730E+00
3909      3.37129460    0.14705236E+00
3910      3.37179460    0.14708740E+00
3911      3.37229460    0.14712243E+00
3912      3.37279460    0.14715744E+00
3913      3.37329460    0.14719243E+00
3914      3.37379460    0.14722741E+00
3915      3.37429460    0.14726236E+00
3916      3.37479460    0.14729730E+00
3917      3.37529460    0.14733222E+00
3918      3.37579460    0.14736713E+00
3919      3.37629460    0.14740202E+00
3920      3.37679460    0.14743689E+00
3921      3.37729460    0.14747174E+00
3922      3.37779460    0.14750657E+00
3923      3.37829460    0.14754139E+00
3924      3.37879460    0.14757619E+00
3925      3.37929460    0.14761098E+00
3926      3.37979460    0.14764574E+00
3927      3.38029460    0.14768049E+00
3928      3.38079460    0.14771522E+00
3929      3.38129460    0.14774994E+00
3930      3.38179460    0.14778463E+00
3931      3.38229460    0.14781931E+00
3932      3.38279460    0.14785398E+00
3933      3.38329460    0.14788862E+00
3934      3.38379460    0.14792325E+00
3935      3.38429460    0.14795786E+00
3936      3.38479460    0.14799245E+00
3937      3.38529460    0.14802703E+00
3938      3.38579460    0.14806158E+00
3939      3.38629460    0.14809612E+00
3940      3.38679460    0.14813065E+00
3941      3.38729460    0.14816515E+00
3942      3.38779460    0.14819964E+00
3943      3.38829460    0.14823411E+00
3944      3.38879460    0.14826857E+00
3945      3.38929460    0.14830300E+00
3946      3.38979460    0.14833742E+00
3947      3.39029460    0.14837182E+00
3948      3.39079460    0.14840621E+00
3949      3.39129460    0.14844058E+00
3950      3.39179460    0.14847493E+00
3951      3.39229460    0.14850926E+00
3952      3.39279460    0.14854357E+00
3953      3.39329460    0.14857787E+00
3954      3.39379460    0.14861215E+00
3955      3.39429460    0.14864641E+00
3956      3.39479460    0.14868066E+00
3957      3.39529460    0.14871489E+00
3958      3.39579460    0.14874910E+00
3959      3.39629460    0.14878329E+00
3960      3.39679460    0.14881747E+00
3961      3.39729460    0.14885163E+00
3962      3.39779460    0.14888577E+00
3963      3.39829460    0.14891989E+00
3964      3.39879460    0.14895400E+00
3965      3.39929460    0.14898809E+00
3966      3.39979460    0.14902216E+00
3967      3.40029460    0.14905622E+00
3968      3.40079460    0.14909025E+00
3969      3.40129460    0.14912427E+00
3970      3.40179460    0.14915828E+00
3971      3.40229460    0.14919226E+00
3972      3.40279460    0.14922623E+00
3973      3.40329460    0.14926018E+00
3974      3.40379460    0.14929411E+00
3975      3.40429460    0.14932803E+00
3976      3.40479460    0.14936193E+00
3977      3.40529460    0.14939581E+00
3978      3.40579460    0.14942967E+00
3979      3.40629460    0.14946352E+00
3980      3.40679460    0.14949735E+00
3981      3.40729460    0.14953116E+00
3982      3.40779460    0.14956496E+00
3983      3.40829460    0.14959873E+00
3984      3.40879460    0.14963249E+00
3985      3.40929460    0.14966624E+00
3986      3.40979460    0.14969996E+00
3987      3.41029460    0.14973367E+00
3988      3.41079460    0.14976736E+00
3989      3.41129460    0.14980103E+00
3990      3.41179460    0.14983469E+00
3991      3.41229460    0.14986833E+00
3992      3.41279460    0.14990195E+00
3993      3.41329460    0.14993555E+00
3994      3.41379460    0.14996914E+00
3995      3.41429460    0.15000271E+00
3996      3.41479460    0.15003626E+00
3997      3.41529460    0.15006979E+00
3998      3.41579460    0.15010331E+00
3999      3.41629460    0.15013681E+00
4000      3.41679460    0.15017029E+00
4001      3.41729460    0.15020376E+00
4002      3.41779460    0.15023720E+00
4003      3.41829460    0.15027063E+00
4004      3.41879460    0.15030405E+00
4005      3.41929460    0.15033744E+00
4006      3.41979460    0.15037082E+00
4007      3.42029460    0.15040418E+00
4008      3.42079460    0.15043752E+00
4009      3.42129460    0.15047085E+00
4010      3.42179460    0.15050416E+00
4011      3.42229460    0.15053745E+00
4012      3.42279460    0.15057072E+00
4013      3.42329460    0.15060398E+00
4014      3.42379460    0.15063722E+00
4015      3.42429460    0.15067044E+00
4016      3.42479460    0.15070364E+00
4017      3.42529460    0.15073683E+00
4018      3.42579460    0.15077000E+00
4019      3.42629460    0.15080315E+00
4020      3.42679460    0.15083629E+00
4021      3.42729460    0.15086941E+00
4022      3.42779460    0.15090251E+00
4023      3.42829460    0.15093559E+00
4024      3.42879460    0.15096866E+00
4025      3.42929460    0.15100170E+00
4026      3.42979460    0.15103473E+00
4027      3.43029460    0.15106775E+00
4028      3.43079460    0.15110074E+00
4029      3.43129460    0.15113372E+00
4030      3.43179460    0.15116668E+00
4031      3.43229460    0.15119963E+00
4032      3.43279460    0.15123255E+00
4033      3.43329460    0.15126546E+00
4034      3.43379460    0.15129836E+00
4035      3.43429460    0.15133123E+00
4036      3.43479460    0.15136409E+00
4037      3.43529460    0.15139693E+00
4038      3.43579460    0.15142975E+00
4039      3.43629460    0.15146256E+00
4040      3.43679460    0.15149534E+00
4041      3.43729460    0.15152811E+00
4042      3.43779460    0.15156087E+00
4043      3.43829460    0.15159360E+00
4044      3.43879460    0.15162632E+00
4045      3.43929460    0.15165902E+00
4046      3.43979460    0.15169171E+00
4047      3.44029460    0.15172437E+00
4048      3.44079460    0.15175702E+00
4049      3.44129460    0.15178965E+00
4050      3.44179460    0.15182227E+00
4051      3.44229460    0.15185486E+00
4052      3.44279460    0.15188744E+00
4053      3.44329460    0.15192001E+00
4054      3.44379460    0.15195255E+00
4055      3.44429460    0.15198508E+00
4056      3.44479460    0.15201759E+00
4057      3.44529460    0.15205008E+00
4058      3.44579460    0.15208256E+00
4059      3.44629460    0.15211501E+00
4060      3.44679460    0.15214745E+00
4061      3.44729460    0.15217988E+00
4062      3.44779460    0.15221228E+00
4063      3.44829460    0.15224467E+00
4064      3.44879460    0.15227704E+00
4065      3.44929460    0.15230940E+00
4066      3.44979460    0.15234173E+00
4067      3.45029460    0.15237405E+00
4068      3.45079460    0.15240635E+00
4069      3.45129460    0.15243864E+00
4070      3.45179460    0.15247091E+00
4071      3.45229460    0.15250316E+00
4072      3.45279460    0.15253539E+00
4073      3.45329460    0.15256760E+00
4074      3.45379460    0.15259980E+00
4075      3.45429460    0.15263198E+00
4076      3.45479460    0.15266414E+00
4077      3.45529460    0.15269629E+00
4078      3.45579460    0.15272842E+00
4079      3.45629460    0.15276053E+00
4080      3.45679460    0.15279262E+00
4081      3.45729460    0.15282470E+00
4082      3.45779460    0.15285676E+00
4083      3.45829460    0.15288880E+00
4084      3.45879460    0.15292082E+00
4085      3.45929460    0.15295283E+00
4086      3.45979460    0.15298482E+00
4087      3.46029460    0.15301679E+00
4088      3.46079460    0.15304874E+00
4089      3.46129460    0.15308068E+00
4090      3.46179460    0.15311260E+00
4091      3.46229460    0.15314450E+00
4092      3.46279460    0.15317639E+00
4093      3.46329460    0.15320825E+00
4094      3.46379460    0.15324010E+00
4095      3.46429460    0.15327194E+00
4096      3.46479460    0.15330375E+00
4097      3.46529460    0.15333555E+00
4098      3.46579460    0.15336733E+00
4099      3.46629460    0.15339909E+00
4100      3.46679460    0.15343084E+00
4101      3.46729460    0.15346257E+00
4102      3.46779460    0.15349428E+00
4103      3.46829460    0.15352597E+00
4104      3.46879460    0.15355765E+00
4105      3.46929460    0.15358931E+00
4106      3.46979460    0.15362095E+00
4107      3.47029460    0.15365258E+00
4108      3.47079460    0.15368418E+00
4109      3.47129460    0.15371577E+00
4110      3.47179460    0.15374735E+00
4111      3.47229460    0.15377890E+00
4112      3.47279460    0.15381044E+00
4113      3.47329460    0.15384196E+00
4114      3.47379460    0.15387346E+00
4115      3.47429460    0.15390495E+00
4116      3.47479460    0.15393641E+00
4117      3.47529460    0.15396787E+00
4118      3.47579460    0.15399930E+00
4119      3.47629460    0.15403071E+00
4120      3.47679460    0.15406211E+00
4121      3.47729460    0.15409349E+00
4122      3.47779460    0.15412486E+00
4123      3.47829460    0.15415620E+00
4124      3.47879460    0.15418753E+00
4125      3.47929460    0.15421885E+00
4126      3.47979460    0.15425014E+00
4127      3.48029460    0.15428142E+00
4128      3.48079460    0.15431268E+00
4129      3.48129460    0.15434392E+00
4130      3.48179460    0.15437514E+00
4131      3.48229460    0.15440635E+00
4132      3.48279460    0.15443754E+00
4133      3.48329460    0.15446871E+00
4134      3.48379460    0.15449987E+00
4135      3.48429460    0.15453101E+00
4136      3.48479460    0.15456213E+00
4137      3.48529460    0.15459323E+00
4138      3.48579460    0.15462432E+00
4139      3.48629460    0.15465539E+00
4140      3.48679460    0.15468644E+00
4141      3.48729460    0.15471747E+00
4142      3.48779460    0.15474849E+00
4143      3.48829460    0.15477949E+00
4144      3.48879460    0.15481047E+00
4145      3.48929460    0.15484143E+00
4146      3.48979460    0.15487238E+00
4147      3.49029460    0.15490331E+00
4148      3.49079460    0.15493422E+00
4149      3.49129460    0.15496512E+00
4150      3.49179460    0.15499599E+00
4151      3.49229460    0.15502685E+00
4152      3.49279460    0.15505770E+00
4153      3.49329460    0.15508852E+00
4154      3.49379460    0.15511933E+00
4155      3.49429460    0.15515012E+00
4156      3.49479460    0.15518089E+00
4157      3.49529460    0.15521165E+00
4158      3.49579460    0.15524239E+00
4159      3.49629460    0.15527311E+00
4160      3.49679460    0.15530381E+00
4161      3.49729460    0.15533450E+00
4162      3.49779460    0.15536517E+00
4163      3.49829460    0.15539582E+00
4164      3.49879460    0.15542645E+00
4165      3.49929460    0.15545707E+00
4166      3.49979460    0.15548767E+00
4167      3.50029460    0.15551825E+00
4168      3.50079460    0.15554882E+00
4169      3.50129460    0.15557936E+00
4170      3.50179460    0.15560989E+00
4171      3.50229460    0.15564041E+00
4172      3.50279460    0.15567090E+00
4173      3.50329460    0.15570138E+00
4174      3.50379460    0.15573184E+00
4175      3.50429460    0.15576228E+00
4176      3.50479460    0.15579271E+00
4177      3.50529460    0.15582312E+00
4178      3.50579460    0.15585351E+00
4179      3.50629460    0.15588388E+00
4180      3.50679460    0.15591424E+00
4181      3.50729460    0.15594458E+00
4182      3.50779460    0.15597490E+00
4183      3.50829460    0.15600520E+00
4184      3.50879460    0.15603549E+00
4185      3.50929460    0.15606576E+00
4186      3.50979460    0.15609601E+00
4187      3.51029460    0.15612624E+00
4188      3.51079460    0.15615646E+00
4189      3.51129460    0.15618666E+00
4190      3.51179460    0.15621684E+00
4191      3.51229460    0.15624701E+00
4192      3.51279460    0.15627715E+00
4193      3.51329460    0.15630728E+00
4194      3.51379460    0.15633740E+00
4195      3.51429460    0.15636749E+00
4196      3.51479460    0.15639757E+00
4197      3.51529460    0.15642763E+00
4198      3.51579460    0.15645767E+00
4199      3.51629460    0.15648770E+00
4200      3.51679460    0.15651771E+00
4201      3.51729460    0.15654770E+00
4202      3.51779460    0.15657767E+00
4203      3.51829460    0.15660763E+00
4204      3.51879460    0.15663757E+00
4205      3.51929460    0.15666749E+00
4206      3.51979460    0.15669740E+00
4207      3.52029460    0.15672728E+00
4208      3.52079460    0.15675715E+00
4209      3.52129460    0.15678700E+00
4210      3.52179460    0.15681684E+00
4211      3.52229460    0.15684666E+00
4212      3.52279460    0.15687646E+00
4213      3.52329460    0.15690624E+00
4214      3.52379460    0.15693600E+00
4215      3.52429460    0.15696575E+00
4216      3.52479460    0.15699548E+00
4217      3.52529460    0.15702519E+00
4218      3.52579460    0.15705489E+00
4219      3.52629460    0.15708457E+00
4220      3.52679460    0.15711423E+00
4221      3.52729460    0.15714387E+00
4222      3.52779460    0.15717350E+00
4223      3.52829460    0.15720311E+00
4224      3.52879460    0.15723270E+00
4225      3.52929460    0.15726227E+00
4226      3.52979460    0.15729183E+00
4227      3.53029460    0.15732137E+00
4228      3.53079460    0.15735089E+00
4229      3.53129460    0.15738039E+00
4230      3.53179460    0.15740988E+00
4231      3.53229460    0.15743935E+00
4232      3.53279460    0.15746880E+00
4233      3.53329460    0.15749824E+00
4234      3.53379460    0.15752766E+00
4235      3.53429460    0.15755706E+00
4236      3.53479460    0.15758644E+00
4237      3.53529460    0.15761580E+00
4238      3.53579460    0.15764515E+00
4239      3.53629460    0.15767448E+00
4240      3.53679460    0.15770380E+00
4241      3.53729460    0.15773309E+00
4242      3.53779460    0.15776237E+00
4243      3.53829460    0.15779163E+00
4244      3.53879460    0.15782087E+00
4245      3.53929460    0.15785010E+00
4246      3.53979460    0.15787931E+00
4247      3.54029460    0.15790850E+00
4248      3.54079460    0.15793767E+00
4249      3.54129460    0.15796683E+00
4250      3.54179460    0.15799597E+00
4251      3.54229460    0.15802509E+00
4252      3.54279460    0.15805420E+00
4253      3.54329460    0.15808328E+00
4254      3.54379460    0.15811235E+00
4255      3.54429460    0.15814141E+00
4256      3.54479460    0.15817044E+00
4257      3.54529460    0.15819946E+00
4258      3.54579460    0.15822846E+00
4259      3.54629460    0.15825744E+00
4260      3.54679460    0.15828641E+00
4261      3.54729460    0.15831535E+00
4262      3.54779460    0.15834428E+00
4263      3.54829460    0.15837320E+00
4264      3.54879460    0.15840209E+00
4265      3.54929460    0.15843097E+00
4266      3.54979460    0.15845983E+00
4267      3.55029460    0.15848868E+00
4268      3.55079460    0.15851750E+00
4269      3.55129460    0.15854631E+00
4270      3.55179460    0.15857510E+00
4271      3.55229460    0.15860388E+00
4272      3.55279460    0.15863263E+00
4273      3.55329460    0.15866137E+00
4274      3.55379460    0.15869010E+00
4275      3.55429460    0.15871880E+00
4276      3.55479460    0.15874749E+00
4277      3.55529460    0.15877616E+00
4278      3.55579460    0.15880481E+00
4279      3.55629460    0.15883344E+00
4280      3.55679460    0.15886206E+00
4281      3.55729460    0.15889066E+00
4282      3.55779460    0.15891924E+00
4283      3.55829460    0.15894781E+00
4284      3.55879460    0.15897636E+00
4285      3.55929460    0.15900489E+00
4286      3.55979460    0.15903340E+00
4287      3.56029460    0.15906190E+00
4288      3.56079460    0.15909038E+00
4289      3.56129460    0.15911884E+00
4290      3.56179460    0.15914728E+00
4291      3.56229460    0.15917571E+00
4292      3.56279460    0.15920412E+00
4293      3.56329460    0.15923251E+00
4294      3.56379460    0.15926088E+00
4295      3.56429460    0.15928924E+00
4296      3.56479460    0.15931758E+00
4297      3.56529460    0.15934590E+00
4298      3.56579460    0.15937420E+00
4299      3.56629460    0.15940249E+00
4300      3.56679460    0.15943076E+00
4301      3.56729460    0.15945901E+00
4302      3.56779460    0.15948725E+00
4303      3.56829460    0.15951546E+00
4304      3.56879460    0.15954366E+00
4305      3.56929460    0.15957185E+00
4306      3.56979460    0.15960001E+00
4307      3.57029460    0.15962816E+00
4308      3.57079460    0.15965629E+00
4309      3.57129460    0.15968440E+00
4310      3.57179460    0.15971250E+00
4311      3.57229460    0.15974058E+00
4312      3.57279460    0.15976864E+00
4313      3.57329460    0.15979668E+00
4314      3.57379460    0.15982471E+00
4315      3.57429460    0.15985272E+00
4316      3.57479460    0.15988071E+00
4317      3.57529460    0.15990868E+00
4318      3.57579460    0.15993664E+00
4319      3.57629460    0.15996458E+00
4320      3.57679460    0.15999250E+00
4321      3.57729460    0.16002041E+00
4322      3.57779460    0.16004829E+00
4323      3.57829460    0.16007616E+00
4324      3.57879460    0.16010401E+00
4325      3.57929460    0.16013185E+00
4326      3.57979460    0.16015967E+00
4327      3.58029460    0.16018747E+00
4328      3.58079460    0.16021525E+00
4329      3.58129460    0.16024302E+00
4330      3.58179460    0.16027076E+00
4331      3.58229460    0.16029849E+00
4332      3.58279460    0.16032621E+00
4333      3.58329460    0.16035390E+00
4334      3.58379460    0.16038158E+00
4335      3.58429460    0.16040924E+00
4336      3.58479460    0.16043688E+00
4337      3.58529460    0.16046451E+00
4338      3.58579460    0.16049212E+00
4339      3.58629460    0.16051971E+00
4340      3.58679460    0.16054729E+00
4341      3.58729460    0.16057484E+00
4342      3.58779460    0.16060238E+00
4343      3.58829460    0.16062990E+00
4344      3.58879460    0.16065741E+00
4345      3.58929460    0.16068489E+00
4346      3.58979460    0.16071236E+00
4347      3.59029460    0.16073982E+00
4348      3.59079460    0.16076725E+00
4349      3.59129460    0.16079467E+00
4350      3.59179460    0.16082207E+00
4351      3.59229460    0.16084945E+00
4352      3.59279460    0.16087682E+00
4353      3.59329460    0.16090416E+00
4354      3.59379460    0.16093149E+00
4355      3.59429460    0.16095881E+00
4356      3.59479460    0.16098610E+00
4357      3.59529460    0.16101338E+00
4358      3.59579460    0.16104064E+00
4359      3.59629460    0.16106788E+00
4360      3.59679460    0.16109511E+00
4361      3.59729460    0.16112232E+00
4362      3.59779460    0.16114951E+00
4363      3.59829460    0.16117668E+00
4364      3.59879460    0.16120384E+00
4365      3.59929460    0.16123098E+00
4366      3.59979460    0.16125810E+00
4367      3.60029460    0.16128521E+00
4368      3.60079460    0.16131229E+00
4369      3.60129460    0.16133936E+00
4370      3.60179460    0.16136641E+00
4371      3.60229460    0.16139345E+00
4372      3.60279460    0.16142047E+00
4373      3.60329460    0.16144747E+00
4374      3.60379460    0.16147445E+00
4375      3.60429460    0.16150141E+00
4376      3.60479460    0.16152836E+00
4377      3.60529460    0.16155529E+00
4378      3.60579460    0.16158220E+00
4379      3.60629460    0.16160910E+00
4380      3.60679460    0.16163598E+00
4381      3.60729460    0.16166284E+00
4382      3.60779460    0.16168968E+00
4383      3.60829460    0.16171651E+00
4384      3.60879460    0.16174332E+00
4385      3.60929460    0.16177011E+00
4386      3.60979460    0.16179688E+00
4387      3.61029460    0.16182364E+00
4388      3.61079460    0.16185038E+00
4389      3.61129460    0.16187710E+00
4390      3.61179460    0.16190380E+00
4391      3.61229460    0.16193049E+00
4392      3.61279460    0.16195716E+00
4393      3.61329460    0.16198381E+00
4394      3.61379460    0.16201044E+00
4395      3.61429460    0.16203706E+00
4396      3.61479460    0.16206366E+00
4397      3.61529460    0.16209024E+00
4398      3.61579460    0.16211681E+00
4399      3.61629460    0.16214336E+00
4400      3.61679460    0.16216989E+00
4401      3.61729460    0.16219640E+00
4402      3.61779460    0.16222289E+00
4403      3.61829460    0.16224937E+00
4404      3.61879460    0.16227583E+00
4405      3.61929460    0.16230228E+00
4406      3.61979460    0.16232870E+00
4407      3.62029460    0.16235511E+00
4408      3.62079460    0.16238150E+00
4409      3.62129460    0.16240788E+00
4410      3.62179460    0.16243423E+00
4411      3.62229460    0.16246057E+00
4412      3.62279460    0.16248689E+00
4413      3.62329460    0.16251320E+00
4414      3.62379460    0.16253948E+00
4415      3.62429460    0.16256575E+00
4416      3.62479460    0.16259200E+00
4417      3.62529460    0.16261824E+00
4418      3.62579460    0.16264446E+00
4419      3.62629460    0.16267066E+00
4420      3.62679460    0.16269684E+00
4421      3.62729460    0.16272300E+00
4422      3.62779460    0.16274915E+00
4423      3.62829460    0.16277528E+00
4424      3.62879460    0.16280139E+00
4425      3.62929460    0.16282749E+00
4426      3.62979460    0.16285357E+00
4427      3.63029460    0.16287963E+00
4428      3.63079460    0.16290567E+00
4429      3.63129460    0.16293170E+00
4430      3.63179460    0.16295770E+00
4431      3.63229460    0.16298370E+00
4432      3.63279460    0.16300967E+00
4433      3.63329460    0.16303563E+00
4434      3.63379460    0.16306156E+00
4435      3.63429460    0.16308749E+00
4436      3.63479460    0.16311339E+00
4437      3.63529460    0.16313928E+00
4438      3.63579460    0.16316515E+00
4439      3.63629460    0.16319100E+00
4440      3.63679460    0.16321683E+00
4441      3.63729460    0.16324265E+00
4442      3.63779460    0.16326845E+00
4443      3.63829460    0.16329423E+00
4444      3.63879460    0.16332000E+00
4445      3.63929460    0.16334574E+00
4446      3.63979460    0.16337147E+00
4447      3.64029460    0.16339719E+00
4448      3.64079460    0.16342288E+00
4449      3.64129460    0.16344856E+00
4450      3.64179460    0.16347422E+00
4451      3.64229460    0.16349986E+00
4452      3.64279460    0.16352549E+00
4453      3.64329460    0.16355110E+00
4454      3.64379460    0.16357669E+00
4455      3.64429460    0.16360226E+00
4456      3.64479460    0.16362782E+00
4457      3.64529460    0.16365336E+00
4458      3.64579460    0.16367888E+00
4459      3.64629460    0.16370438E+00
4460      3.64679460    0.16372987E+00
4461      3.64729460    0.16375534E+00
4462      3.64779460    0.16378079E+00
4463      3.64829460    0.16380623E+00
4464      3.64879460    0.16383164E+00
4465      3.64929460    0.16385704E+00
4466      3.64979460    0.16388243E+00
4467      3.65029460    0.16390779E+00
4468      3.65079460    0.16393314E+00
4469      3.65129460    0.16395847E+00
4470      3.65179460    0.16398378E+00
4471      3.65229460    0.16400908E+00
4472      3.65279460    0.16403436E+00
4473      3.65329460    0.16405962E+00
4474      3.65379460    0.16408486E+00
4475      3.65429460    0.16411009E+00
4476      3.65479460    0.16413529E+00
4477      3.65529460    0.16416049E+00
4478      3.65579460    0.16418566E+00
4479      3.65629460    0.16421082E+00
4480      3.65679460    0.16423595E+00
4481      3.65729460    0.16426108E+00
4482      3.65779460    0.16428618E+00
4483      3.65829460    0.16431127E+00
4484      3.65879460    0.16433634E+00
4485      3.65929460    0.16436139E+00
4486      3.65979460    0.16438642E+00
4487      3.66029460    0.16441144E+00
4488      3.66079460    0.16443644E+00
4489      3.66129460    0.16446142E+00
4490      3.66179460    0.16448639E+00
4491      3.66229460    0.16451134E+00
4492      3.66279460    0.16453627E+00
4493      3.66329460    0.16456118E+00
4494      3.66379460    0.16458608E+00
4495      3.66429460    0.16461095E+00
4496      3.66479460    0.16463582E+00
4497      3.66529460    0.16466066E+00
4498      3.66579460    0.16468549E+00
4499      3.66629460    0.16471029E+00
4500      3.66679460    0.16473509E+00
4501      3.66729460    0.16475986E+00
4502      3.66779460    0.16478462E+00
4503      3.66829460    0.16480936E+00
4504      3.66879460    0.16483408E+00
4505      3.66929460    0.16485878E+00
4506      3.66979460    0.16488347E+00
4507      3.67029460    0.16490814E+00
4508      3.67079460    0.16493279E+00
4509      3.67129460    0.16495743E+00
4510      3.67179460    0.16498205E+00
4511      3.67229460    0.16500665E+00
4512      3.67279460    0.16503123E+00
4513      3.67329460    0.16505579E+00
4514      3.67379460    0.16508034E+00
4515      3.67429460    0.16510487E+00
4516      3.67479460    0.16512939E+00
4517      3.67529460    0.16515388E+00
4518      3.67579460    0.16517836E+00
4519      3.67629460    0.16520282E+00
4520      3.67679460    0.16522727E+00
4521      3.67729460    0.16525169E+00
4522      3.67779460    0.16527610E+00
4523      3.67829460    0.16530050E+00
4524      3.67879460    0.16532487E+00
4525      3.67929460    0.16534923E+00
4526      3.67979460    0.16537357E+00
4527      3.68029460    0.16539789E+00
4528      3.68079460    0.16542219E+00
4529      3.68129460    0.16544648E+00
4530      3.68179460    0.16547075E+00
4531      3.68229460    0.16549501E+00
4532      3.68279460    0.16551924E+00
4533      3.68329460    0.16554346E+00
4534      3.68379460    0.16556766E+00
4535      3.68429460    0.16559184E+00
4536      3.68479460    0.16561601E+00
4537      3.68529460    0.16564016E+00
4538      3.68579460    0.16566429E+00
4539      3.68629460    0.16568841E+00
4540      3.68679460    0.16571250E+00
4541      3.68729460    0.16573658E+00
4542      3.68779460    0.16576064E+00
4543      3.68829460    0.16578469E+00
4544      3.68879460    0.16580872E+00
4545      3.68929460    0.16583273E+00
4546      3.68979460    0.16585672E+00
4547      3.69029460    0.16588069E+00
4548      3.69079460    0.16590465E+00
4549      3.69129460    0.16592859E+00
4550      3.69179460    0.16595251E+00
4551      3.69229460    0.16597642E+00
4552      3.69279460    0.16600031E+00
4553      3.69329460    0.16602418E+00
4554      3.69379460    0.16604803E+00
4555      3.69429460    0.16607187E+00
4556      3.69479460    0.16609569E+00
4557      3.69529460    0.16611949E+00
4558      3.69579460    0.16614328E+00
4559      3.69629460    0.16616704E+00
4560      3.69679460    0.16619079E+00
4561      3.69729460    0.16621452E+00
4562      3.69779460    0.16623824E+00
4563      3.69829460    0.16626194E+00
4564      3.69879460    0.16628562E+00
4565      3.69929460    0.16630928E+00
4566      3.69979460    0.16633293E+00
4567      3.70029460    0.16635655E+00
4568      3.70079460    0.16638017E+00
4569      3.70129460    0.16640376E+00
4570      3.70179460    0.16642734E+00
4571      3.70229460    0.16645089E+00
4572      3.70279460    0.16647444E+00
4573      3.70329460    0.16649796E+00
4574      3.70379460    0.16652147E+00
4575      3.70429460    0.16654496E+00
4576      3.70479460    0.16656843E+00
4577      3.70529460    0.16659188E+00
4578      3.70579460    0.16661532E+00
4579      3.70629460    0.16663874E+00
4580      3.70679460    0.16666214E+00
4581      3.70729460    0.16668553E+00
4582      3.70779460    0.16670890E+00
4583      3.70829460    0.16673225E+00
4584      3.70879460    0.16675558E+00
4585      3.70929460    0.16677890E+00
4586      3.70979460    0.16680220E+00
4587      3.71029460    0.16682548E+00
4588      3.71079460    0.16684874E+00
4589      3.71129460    0.16687199E+00
4590      3.71179460    0.16689522E+00
4591      3.71229460    0.16691843E+00
4592      3.71279460    0.16694163E+00
4593      3.71329460    0.16696480E+00
4594      3.71379460    0.16698796E+00
4595      3.71429460    0.16701111E+00
4596      3.71479460    0.16703423E+00
4597      3.71529460    0.16705734E+00
4598      3.71579460    0.16708043E+00
4599      3.71629460    0.16710350E+00
4600      3.71679460    0.16712656E+00
4601      3.71729460    0.16714960E+00
4602      3.71779460    0.16717262E+00
4603      3.71829460    0.16719563E+00
4604      3.71879460    0.16721861E+00
4605      3.71929460    0.16724158E+00
